doi,标题,期刊,年份,作者
,Excitonic and valleytronic signatures of correlated states at fractional  fillings of a moir\'e superlattice,,2020,"Erfu Liu,Takashi Taniguchi,Kenji Watanabe,Nathaniel M. Gabor,Yong-Tao Cui,Chun Hung Lui"
10.1088/2053-1583/ab9dd5,Current-induced CrI3 surface spin-flop transition probed by proximity  magnetoresistance in Pt,,2020,"Tang Su,Mark Lohmann,Junxue Li,Yadong Xu,Ben Niu,Mohammed Alghamdi,Haidong Zhou,Yongtao Cui,Ran Cheng,Takashi Taniguchi,Kenji Watanabe,Jing Shi"
10.1126/sciadv.aat8799,Imaging quantum spin Hall edges in monolayer WTe 2 .,SCIENCE ADVANCES,2019,"Yanmeng Shi,Joshua Kahn,Ben Niu,Zaiyao Fei,Bosong Sun,Xinghan Cai,Brian A Francisco,Di Wu,Zhi-Xun Shen,Xiaodong Xu,David H Cobden,Yong-Tao Cui"
10.1073/pnas.1818255116,Visualization Of An Axion Insulating State At The Transition Between 2 Chiral Quantum Anomalous Hall States,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2019,"Monica Allen,Yongtao Cui,Eric Yue Ma,Masataka Mogi,Minoru Kawamura,Ion Cosma Fulga,David Goldhaber-Gordon,Yoshinori Tokura,Zhi-Xun Shen"
,Anomalous Hall effect in Pt/Cr 2 Ge 2 Te 6 heterostructures,Bulletin of the American Physical Society,2019,"Mark Lohmann,Tang Su,Mohammed Alghamdi,Ben Niu,Yusheng Hou,Mohammed Aldosary,Wenyu Xing,Jiangnan Zhong,Shuang Jia,Wei Han,Ruqian Wu,Yongtao Cui,Jing Shi"
10.1021/acs.nanolett.8b05121,Probing Magnetism in Insulating Cr 2 Ge 2 Te 6 by Induced Anomalous Hall Effect in Pt.,NANO LETTERS,2019,"Mark Lohmann,Tang Su,Ben Niu,Yusheng Hou,Mohammed Alghamdi,Mohammed Aldosary,Wenyu Xing,Jiangnan Zhong,Shuang Jia,Wei Han,Ruqian Wu,Yong-Tao Cui,Jing Shi"
,Imaging Conductive Edge States in Monolayer WTe2,Bulletin of the American Physical Society,2018,"Yanmeng Shi,Joshua Kahn,Zaiyao Fei,Brian Francisco,Ben Niu,Xiaodong Xu,David Cobden,Yongtao Cui"
,Capillary-Force-Assisted Clean-PDMS Transfer 2D Materials for Heterostructures and Nano-Devices,Bulletin of the American Physical Society,2018,"Xuezhi Ma,Qiushi Liu,Da Xu,Sanggon Kim,Yangzhi Zhu,Yong-Tao Cui,Ming Liu"
10.1021/acs.nanolett.7b03449,Capillary-force-assisted clean-stamp transfer of two-dimensional materials.,NANO LETTERS,2017,"Xuezhi Ma,Qiushi Liu,Da Xu,Yangzhi Zhu,Sanggon Kim,Yongtao Cui,Lanlan Zhong,Ming Liu"
10.1063/1.4997474,Measurement Of Surface Acoustic Wave Resonances In Ferroelectric Domains By Microwave Microscopy,JOURNAL OF APPLIED PHYSICS,2017,"Scott Johnston,Yongliang Yang,Yong-Tao Cui,Eric Yue Ma,Thomas Kämpfe,Lukas M. Eng,Jian Zhou,Yan-Feng Chen,Ming-Hui Lu,Zhi-Xun Shen"
