doi,标题,期刊,年份,作者
10.1038/ncomms13747,Directional interlayer spin-valley transfer in two-dimensional heterostructures,NATURE COMMUNICATIONS,2016,"John R. Schaibley,Pasqual Rivera,Hongyi Yu,Kyle Seyler,Jiaqiang Yan,David Mandrus,Takashi Taniguchi,Kenji Watanabe,Wang Yao,Xiaodong Xu"
10.1126/science.aac7820,Valley-Polarized Exciton Dynamics In A 2d Semiconductor Heterostructure,SCIENCE,2016,"Pasqual Rivera,Kyle Seyler,Hongyi Yu,John R. Schaibley,Jiaqiang Yan,D. Mandrus,Wang Yao,Xiaodong Xu"
10.1126/sciadv.1600002,Multiple hot-carrier collection in photo-excited graphene Moiré superlattices,Science Advances,2016,"Sanfeng Wu,Lei Wang,You Lai,Wen-Yu Shan,Grant Aivazian,Xian Zhang,Takashi Taniguchi,Kenji Watanabe,Di Xiao,Cory Dean,James Hone,Zhiqiang Li,Xiaodong Xu"
10.1038/natrevmats.2016.55,Valleytronics in 2D materials,NATURE REVIEWS MATERIALS,2016,"John R. Schaibley,Hongyi Yu,Genevieve Clark,Pasqual Rivera,Jason S. Ross,Kyle L. Seyler,Wang Yao,Xiaodong Xu"
10.1088/1612-2011/13/1/015302,Diode-pumped Kerr-lens mode-locked Yb:CaGdAlO4 laser with tunable wavelength,LASER PHYSICS LETTERS,2016,"Ziye Gao,Jiangfeng Zhu,Junli Wang,Zhaohua Wang,Zhiyi Wei,Xiaodong Xu,Lihe Zheng,Liangbi Su,Jun Xu"
10.1038/ncomms12357,Room-temperature ferroelectricity in CuInP2S6 ultrathin flakes,NATURE COMMUNICATIONS,2016,"Fucai Liu,Lu You,Kyle Seyler,Xiaobao Li,Peng Yu,Junhao Lin,Xuewen Wang,Jiadong Zhou,Hong Wang,Haiyong He,Sokrates T. Pantelides,Wu Zhou,Pradeep Sharma,Xiaodong Xu,Pulickel M. Ajayan,Junling Wang,Zheng Liu"
10.1103/PhysRevB.93.041401,Trion Formation Dynamics In Monolayer Transition Metal Dichalcogenides,PHYSICAL REVIEW B,2016,"akshay singh,galan moody,kha tran,marie scott,vincent overbeck,gunnar berghauser,john r schaibley,edward j seifert,dennis pleskot,nathaniel m gabor,jiaqiang yan,david mandrus,marten richter,ermin malic,xiaodong xu,xiaoqin li"
10.1088/1612-2011/13/2/025006,"High peak power, 28 ns Q-switched Tm:LuAG laser at a 2 μm wavelength by dual-loss-modulation",LASER PHYSICS LETTERS,2016,"Chao Luan,Kejian Yang,Jia Zhao,Shengzhi Zhao,Wenchao Qiao,Tao Li,Cheng Liu,Hongwei Chu,Junpeng Qiao,Lihe Zheng,Xiaodong Xu,Jun Xu"
10.1364/OME.6.001768,"Widely tunable, narrow line-width Ho:CaYAlO 4 laser with a volume Bragg grating",OPTICAL MATERIALS EXPRESS,2016,"Jianing Zhang,Deyuan Shen,Xiaodong Xu,Hao Chen"
10.1364/ome.6.003386,Full investigation into continuous-wave Nd:LuAG lasers on ^4F_3/2→^4I_13/2 transition around 13 and 14 μm,Optical Materials Express,2016,"Zhi Lin,Jinglong Lan,Qin Cui,Xiaoxu Huang,Bin Xu,Huiying Xu,Zhiping Cai,Xiaodong Xu,Jian Zhang,Jun Xu"
