doi,标题,期刊,年份,作者
10.1021/ef301859s,A USANS/SANS study of the accessibility of pores in the Barnett Shale to methane and water,ENERGY & FUELS,2013,"leslie f ruppert,richard sakurovs,t p blach,lilin he,yuri b melnichenko,d f r mildner,leo alcantarlopez"
10.1007/s00705-013-1650-6,New insight into the structure of RNA in red clover necrotic mosaic virus and the role of divalent cations revealed by small-angle neutron scattering.,ARCHIVES OF VIROLOGY,2013,"Stanton L Martin,Lilin He,Flora Meilleur,Richard H Guenther,Tim L Sit,Steven A Lommel,William T Heller"
10.1016/j.jallcom.2013.04.082,Hydrogen trapping at dislocation cores at room temperature in deformed Pd,Journal of Alloys and Compounds,2013,"brent j heuser,dallas r trinkle,taini yang,lilin he"
10.1021/jp3041583,"Phase Behavior of Carbon Dioxide Confined in Silica Aerogel in the Vicinity of the Bulk Critical Point (vol 115, pg 22336, 2011)",JOURNAL OF PHYSICAL CHEMISTRY C,2012,"Salvino Ciccariello,Yuri B. Melnichenko,Lilin He"
10.1103/PhysRevLett.109.067801,Partial Collapse And Reswelling Of A Polymer In The Critical Demixing Region Of Good Solvents,PHYSICAL REVIEW LETTERS,2012,"Lilin He,Gang Cheng,Yuri B Melnichenko"
10.1074/jbc.M112.380972,"Open Conformation of Ezrin Bound to Phosphatidylinositol 4,5-Bisphosphate and to F-actin Revealed by Neutron Scattering",Journal of Biological Chemistry,2012,"Jayant James Jayasundar,Jeong Ho Ju,Lilin He,Dazhi Liu,Flora Meilleur,Jinkui Zhao,David J E Callaway,Zimei Bu"
,Monitoring phase behavior of hydrogen confined in carbon nanopores by in-situ Small Angle Neutron Scattering technique,,2012,"hongxin zhang,lilin he,yuri b melnichenko,cristian i contescu,nidia c gallego"
10.1016/j.fuel.2011.06.026,Accessibility of pores in coal to methane and carbon dioxide,Fuel,2012,"yuri b melnichenko,lilin he,richard sakurovs,arkady l kholodenko,t p blach,maria mastalerz,andrzej p radlinski,gang cheng,d f r mildner"
10.1128/JVI.06569-11,Conformational changes in Sindbis virus induced by decreased pH are revealed by small-angle neutron scattering.,JOURNAL OF VIROLOGY,2012,"Lilin He,Amanda Piper,Flora Meilleur,Raquel Hernandez,William T Heller,Dennis T Brown"
10.1021/jp3041583,Correction to “Phase Behavior of Carbon Dioxide Confined in Silica Aerogel in the Vicinity of the Bulk Critical Point”,Journal of Physical Chemistry C,2012,"lilin he,salvino ciccariello,yuri b melnichenko"
10.1021/ef201704t,Pore accessibility by methane and carbon dioxide in coal as determined by neutron scattering,Energy & Fuels,2012,"andrzej p radlinski,tomas blach,richard sakurovs,maria mastalerz,yuri b melnichenko,lilin he"
,Polymer Conformation near the Critical Demixing Point of a Binary Solution,Bulletin of the American Physical Society,2012,"lilin he,gang cheng,yuri b melnichenko"
10.1016/j.micromeso.2011.08.035,SMALL-ANGLE NEUTRON SCATTERING CHARACTERIZATION OF THE STRUCTURE OF NANOPOROUS CARBONS FOR ENERGY-RELATED APPLICATIONS,Microporous and Mesoporous Materials,2012,"lilin he,s m chathoth,yuri b melnichenko,volker presser,john k mcdonough,yury gogotsi"
10.1557/opl.2012.1284,Monitoring phase behavior of hydrogen confined in carbon nanopores by in-situ Small Angle Neutron Scattering technique,MRS Online Proceedings Library,2012,"Zhang  Hongxin,He  Lilin,Melnichenko  Yuri B.,Contescu  Cristian I.,Gallego  Nidia C."
10.1016/j.coal.2012.06.005,Pore size distribution and accessible pore size distribution in bituminous coals,International Journal of Coal Geology,2012,"richard sakurovs,lilin he,yuri b melnichenko,andrzej p radlinski,tomas blach,hartmut lemmel,d f r mildner"
10.1021/ef300735t,Porosity of coal and shale: Insights from gas adsorption and SANS/USANS techniques,ENERGY & FUELS,2012,"maria mastalerz,lilin he,yuri b melnichenko,john a rupp"
,Have some large structures? Try small-angle neutron scattering (SANS),,2011,"lisa m debeerschmitt,katherine m bailey,lilin he,g d wignall,yuri melnichenkov,k c littrell"
10.1107/S0021889810045176,Supercritical carbon dioxide behavior in porous silica aerogel,JOURNAL OF APPLIED CRYSTALLOGRAPHY,2011,"salvino ciccariello,yuri b melnichenko,lilin he"
10.1557/opl.2011.1500,Experimental Evidence of Super Densification of Adsorbed Hydrogen by in-situ Small Angle Neutron Scattering (SANS),,2011,"dipendu saha,lilin he,cristian i contescu,nidia c gallego,yuri b melnichenko"
10.1107/S0021889811035631,Supercritical carbon dioxide behaviour in porous silica aerogel. Erratum,JOURNAL OF APPLIED CRYSTALLOGRAPHY,2011,"salvino ciccariello,y b melnichenko,lilin he"
10.1021/jp205189g,Phase behavior of carbon dioxide confined in silica aerogel in the vicinity of the bulk critical point,JOURNAL OF PHYSICAL CHEMISTRY C,2011,"salvino ciccariello,yuri b melnichenko,lilin he"
10.1128/JVI.00044-10,The structure of Sindbis virus produced from vertebrate and invertebrate hosts as determined by small-angle neutron scattering.,JOURNAL OF VIROLOGY,2010,"Lilin He,Amanda Piper,Flora Meilleur,Dean A A Myles,Raquel Hernandez,Dennis T Brown,William T Heller"
,Pore size specific characterization of the adsorption of CO2 and methane in coal using SANS,GEOCHIMICA ET COSMOCHIMICA ACTA,2010,"Yuri B. Melnichenko,Lilin He,Maria Mastalerz"
10.1021/ma900314g,From Solutions to Membranes: Structure Studies of Sulfonated Polyphenylene Ionomers,MACROMOLECULES,2009,"Lilin He,Cy H. Fujimoto,Chris J. Cornelius,Dvora Perahia"
10.1021/ma900973f,Interfacial Effects On Water Penetration Into Ultrathin Ionomer Films: An In Situ Study Using Neutron Reflectometry,MACROMOLECULES,2009,"Lilin He,Hillary L. Smith,Jaroslaw Majewski,Cy H. Fujimoto,Christopher J. Cornelius,Dvora Perahia"
10.1002/pca.995,Identification of antioxidant phenolic compounds in feverfew (Tanacetum parthenium) by HPLC-ESI-MS/MS and NMR.,PHYTOCHEMICAL ANALYSIS,2007,"Changqing Wu,Feng Chen,Xi Wang,Yonnie Wu,Meidui Dong,Guoqing He,Ronald D Galyean,Lilin He,Guohui Huang"
,Supplemental Information Ring Separation Highlights the Protein-Folding MechanismUsed by the Phage EL-Encoded Chaperonin,,0,"Sudheer K. Molugu,Zacariah L. Hildenbrand,David Gene Morgan,Michael B. Sherman,Lilin  He,Costa  Georgopoulos,Natalia V. Sernova,Lidia P. Kurochkina,Vadim V. Mesyanzhinov,Konstantin A. Miroshnikov,Ricardo A. Bernal"
