doi,标题,期刊,年份,作者
10.1101/gad.324467.119,Twist2 amplification in rhabdomyosarcoma represses myogenesis and promotes oncogenesis by redirecting MyoD DNA binding.,GENES & DEVELOPMENT,2019,"Stephen Li,Kenian Chen,Yichi Zhang,Spencer D Barnes,Priscilla Jaichander,Yanbin Zheng,Mohammed Hassan,Venkat S Malladi,Stephen X Skapek,Lin Xu,Rhonda Bassel-Duby,Eric N Olson,Ning Liu"
10.1161/res.125.suppl_1.725,Abstract 725: A Transcriptional Basis for Neonatal Heart Regeneration at Single Cell Resolution,Circulation Research,2019,"Zhaoning Wang,Miao Cui,Akansha Shah,Wei Tan,Ning Liu,Rhonda Bassel-Duby,Eric N Olson"
10.1073/pnas.1800526115,Identification Of A Multipotent Twist2-Expressing Cell Population In The Adult Heart,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2018,"Yi-Li Min,Priscilla Jaichander,Efrain Sanchez-Ortiz,Svetlana Bezprozvannaya,Venkat S Malladi,Miao Cui,Zhaoning Wang,Rhonda Bassel-Duby,Eric N Olson,Ning Liu"
10.1161/res.123.suppl_1.347,Abstract 347: Mechanistic Basis of Neonatal Heart Regeneration Revealed by Transcriptome and Histone Modification Profiling,CIRCULATION RESEARCH,2018,"Zhaoning Wang,Miao Cui,Wenduo Ye,Wei Tan,Giovanni Botten,John McAnally,John M Shelton,Min S Kim,Venkat Malladi,Beibei Chen,Rhonda Bassel-Duby,Ning Liu,Eric N Olson"
10.1073/pnas.1704030114,Yap/Taz-Cdc42 Signaling Regulates Vascular Tip Cell Migration,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2017,"Masahide Sakabe,Jieqing Fan,Yoshinobu Odaka,Ning Liu,Aishlin Hassan,Xin Duan,Paige Stump,Luke Byerly,Megan Donaldson,Jiukuan Hao,Marcus Fruttiger,Qing Richard Lu,Yi Zheng,Richard A Lang,Mei Xin"
10.1038/ncb3477,A Twist2-dependent progenitor cell contributes to adult skeletal muscle,NATURE CELL BIOLOGY,2017,"Ning Liu,Glynnis A Garry,Stephen Li,Svetlana Bezprozvannaya,Efrain Sanchez-Ortiz,Beibei Chen,John M Shelton,Priscilla Jaichander,Rhonda Bassel-Duby,Eric N Olson"
10.1172/JCI93445,Deficiency in Kelch protein Klhl31 causes congenital myopathy in mice.,JOURNAL OF CLINICAL INVESTIGATION,2017,"James B Papizan,Glynnis A Garry,Svetlana Brezprozvannaya,John R McAnally,Rhonda Bassel-Duby,Ning Liu,Eric N Olson"
10.7554/eLife.26439,KLHL41 stabilizes skeletal muscle sarcomeres by nonproteolytic ubiquitination.,ELIFE,2017,"Andres Ramirez-Martinez,Bercin Kutluk Cenik,Svetlana Bezprozvannaya,Beibei Chen,Rhonda Bassel-Duby,Ning Liu,Eric N Olson"
10.1073/pnas.1523918113,A Mouse Model For Adult Cardiac-Specific Gene Deletion With Crispr/Cas9,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2016,"Kelli J. Carroll,Catherine A. Makarewich,John McAnally,Douglas M. Anderson,Lorena Zentilin,Ning Liu,Mauro Giacca,Rhonda Bassel-Duby,Eric N. Olson"
10.1073/pnas.1608423113,Severe Muscle Wasting And Denervation In Mice Lacking The Rna-Binding Protein Zfp106,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2016,"Douglas M. Anderson,Jessica Cannavino,Hui Li,Kelly M. Anderson,Benjamin R. Nelson,John McAnally,Svetlana Bezprozvannaya,Yun Liu,Weichun Lin,Ning Liu,Rhonda Bassel-Duby,Eric N. Olson"
10.1242/dev.135855,Myocardin-related transcription factors are required for skeletal muscle development,DEVELOPMENT,2016,"Bercin Kutluk Cenik,Ning Liu,Beibei Chen,Svetlana Bezprozvannaya,Eric N. Olson,Rhonda Bassel-Duby"
10.1371/journal.pone.0164316,"Cardiomyocyte-Specific Ablation Of Med1 Subunit Of The Mediator Complex Causes Lethal Dilated Cardiomyopathy In Mice (Vol 11, E0160755, 2016)",PLOS ONE,2016,"Yuzhi Jia,Hsiang-Chun Chang,Matthew J Schipma,Jing Liu,Varsha Shete,Ning Liu,Tatsuya Sato,Edward B Thorp,Philip M Barger,Yi-Jun Zhu,Navin Viswakarma,Yashpal S Kanwar,Hossein Ardehali,Bayar Thimmapaya,Janardan K Reddy"
10.1016/j.ydbio.2015.09.006,Myocardin-related transcription factors are required for cardiac development and function,Developmental Biology,2015,"mayssa h mokalled,kelli j carroll,bercin k cenik,beibei chen,ning liu,eric n olson,rhonda basselduby"
,Twist Contributes to Cardiomyocyte Renewal and is Required for Maintenance of Adult Cardiac Function,CIRCULATION RESEARCH,2015,"Yi-Li Min,Svetlana Bezprozvannaya,Drazen Sosic,Young-Jae Nam,Hesham Sadek,Rhonda Bassel-Duby,Ning Liu,Eric N. Olson"
10.1161/res.117.suppl_1.313,Abstract 313: Twist Contributes to Cardiomyocyte Renewal and is Required for Maintenance of Adult Cardiac Function,Circulation Research,2015,"Yi-Li Min,Svetlana Bezprozvannaya,Drazen Sosic,Young Jae Nam,Hesham A. Sadek,Rhonda Bassel-Duby,Ning Liu,Eric N. Olson"
10.1073/pnas.1401732111,"Requirement Of Mef2a, C, And D For Skeletal Muscle Regeneration",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2014,"Ning Liu,Benjamin R Nelson,Svetlana Bezprozvannaya,John M Shelton,James A Richardson,Rhonda Bassel-Duby,Eric N Olson"
10.1371/journal.pgen.1003626,miR-133a regulates adipocyte browning in vivo.,PLOS GENETICS,2013,"Weiyi Liu,Pengpeng Bi,Tizhong Shan,Xin Yang,Hang Yin,Yong-Xu Wang,Ning Liu,Michael A Rudnicki,Shihuan Kuang"
10.1073/pnas.1207605109,Control Of Mitochondrial Metabolism And Systemic Energy Homeostasis By Micrornas 378 And 378(Star),PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2012,"Michele Carrer,Ning Liu,Chad E Grueter,Andrew H Williams,Madlyn I Frisard,Matthew W Hulver,Rhonda Bassel-Duby,Eric N Olson"
10.1016/j.ccr.2012.09.004,A mouse model of rhabdomyosarcoma originating from the adipocyte lineage.,Cancer Cell,2012,"Mark E Hatley,Wei Tang,Matthew R Garcia,David Finkelstein,Douglas P Millay,Ning Liu,Jonathan Graff,Rene L Galindo,Eric N Olson"
