doi,标题,期刊,年份,作者
10.1016/j.corsci.2020.108530,Modelling Uranium Dioxide Corrosion Under Repository Conditions: A Pore-Scale Study of the Chemical and Thermal Processes,Corrosion Science,2020,"Min Liu,Qinjun Kang,Hongwu Xu"
10.3390/en12101865,Recent Advances in Flow and Transport Properties of Unconventional Reservoirs,ENERGIES,2019,"Jianchao Cai,Zhien Zhang,Qinjun Kang,Harpreet Singh"
10.1103/PhysRevE.99.053306,Tricoupled hybrid lattice Boltzmann model for nonisothermal drying of colloidal suspensions in micropore structures,PHYSICAL REVIEW E,2019,"Feifei Qin,Ali Mazloomi Moqaddam,Luca Del Carro,Qinjun Kang,Thomas Brunschwiler,Dominique Derome,Jan Carmeliet"
10.1017/jfm.2019.69,Study of non-isothermal liquid evaporation in synthetic micro-pore structures with hybrid lattice Boltzmann model,JOURNAL OF FLUID MECHANICS,2019,"Feifei Qin,Luca Del Carro,Ali Mazloomi Moqaddam,Qinjun Kang,Thomas Brunschwiler,Dominique Derome,Jan Carmeliet"
10.1029/2019WR025746,Inertial Effects During the Process of Supercritical CO2 Displacing Brine in a Sandstone: Lattice Boltzmann Simulations Based on the Continuum-Surface-Force and Geometrical Wetting Models,WATER RESOURCES RESEARCH,2019,"Yu Chen,Albert J. Valocchi,Qinjun Kang,Hari S. Viswanathan"
10.1016/j.cej.2019.122099,Atomic layer deposition in porous electrodes: a pore-scale modeling study,Chemical Engineering Journal,2019,"Wen-Zhen Fang,Yu-Qing Tang,Chunmei Ban,Qinjun Kang,Rui Qiao,Wen-Quan Tao"
10.1021/acs.jpcc.9b00287,The Role of Disjoining Pressure and Thermal Activation in the Invasion of Droplets into Nanopores,JOURNAL OF PHYSICAL CHEMISTRY C,2019,"Chao Fang,Qinjun Kang,Rui Qiao"
10.1073/pnas.1901619116,Comprehensive Comparison Of Pore-Scale Models For Multiphase Flow In Porous Media,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2019,"Benzhong Zhao,Christopher W MacMinn,Bauyrzhan K Primkulov,Yu Chen,Albert J Valocchi,Jianlin Zhao,Qinjun Kang,Kelsey Bruning,James E McClure,Cass T Miller,Abbas Fakhari,Diogo Bolster,Thomas Hiller,Martin Brinkmann,Luis Cueto-Felgueroso,Daniel A Cogswell,Rahul Verma,Maša Prodanović,Julien Maes,Sebastian Geiger,Morten Vassvik,Alex Hansen,Enrico Segre,Ran Holtzman,Zhibing Yang,Chao Yuan,Bruno Chareyre,Ruben Juanes"
10.1007/s11242-018-1157-4,LBM Simulation of Self-Assembly of Clogging Structures by Evaporation of Colloidal Suspension in 2D Porous Media,Transport in Porous Media,2019,"Feifei Qin,Ali Mazloomi Moqaddam,Qinjun Kang,Dominique Derome,Jan Carmeliet"
10.1038/s41598-019-56309-x,Predicting Effective Diffusivity Of Porous Media From Images By Deep Learning,SCIENTIFIC REPORTS,2019,"Haiyi Wu,Wen-Zhen Fang,Qinjun Kang,Wen-Quan Tao,Rui Qiao"
10.1016/j.electacta.2019.03.158,Pore-scale study of reactive transport processes in catalyst layer agglomerates of proton exchange membrane fuel cells,Electrochimica Acta,2019,"Li Chen,Qinjun Kang,Wenquan Tao"
10.1016/j.apenergy.2019.113590,Pore-scale and multiscale study of effects of Pt degradation on reactive transport processes in proton exchange membrane fuel cells,APPLIED ENERGY,2019,"Ruiyuan Zhang,Ting Min,Li Chen,Qinjun Kang,Ya-Ling He,Wen-Quan Tao"
10.1016/j.ijheatmasstransfer.2018.04.123,Lattice Boltzmann simulation of liquid flow in nanoporous media,International Journal of Heat and Mass Transfer,2018,"Jianlin Zhao,Qinjun Kang,Jun Yao,Lei Zhang,Zheng Li,Yongfei Yang,Hai Sun"
10.1063/1.5016965,Entropic multiple-relaxation-time multirange pseudopotential lattice Boltzmann model for two-phase flow,PHYSICS OF FLUIDS,2018,"Feifei Qin,Ali Mazloomi Moqaddam,Qinjun Kang,Dominique Derome,Jan Carmeliet"
10.1615/heattransres.2016016562,EVALUATION OF THE PERFORMANCE OF CAVITIES IN NUCLEATE BOILING AT MICROSCALE LEVEL,Heat Transfer Research,2018,"Yu-Tong Mu,Li Chen,Qinjun Kang,Wen-Quan Tao"
10.1016/j.cej.2018.05.106,Pore-scale study of effects of macroscopic pores and their distributions on reactive transport in hierarchical porous media,Chemical Engineering Journal,2018,"Li Chen,Ruiyuan Zhang,Ting Min,Qinjun Kang,Wen-Quan Tao"
10.1016/j.jpowsour.2018.07.099,Nanoscale simulation of local gas transport in catalyst layers of proton exchange membrane fuel cells,Journal of Power Sources,2018,"Li Chen,Ruiyuan Zhang,Pu He,Qinjun Kang,Ya-Ling He,Wen-Quan Tao"
10.1016/j.ijheatmasstransfer.2018.05.016,Influences of the perforation on effective transport properties of gas diffusion layers,International Journal of Heat and Mass Transfer,2018,"Wen-Zhen Fang,Yu-Qing Tang,Li Chen,Qinjun Kang,Wen-Quan Tao"
10.1016/j.advwatres.2018.02.018,WITHDRAWN: Pore scale study of multiphase multicomponent reactive transport during CO2 dissolution trapping,Advances in Water Resources,2018,"Li Chen,Mengyi Wang,Qinjun Kang,Wen-Quan Tao"
10.1016/j.jpowsour.2018.09.093,"Effect of flow field geometry on operating current density, capacity and performance of vanadium redox flow battery",Journal of Power Sources,2018,"Sandip Maurya,Phong Nguyen,Yu Seung Kim,Qinjun Kang,Rangachary Mukundan"
