doi,标题,期刊,年份,作者
,Proximity induced ferromagnetism at the interface between a topological insulator (TI) Bi$_{2}$Se$_{3}$ and a ferromagnetic insulator (FI),Bulletin of the American Physical Society,2012,"Peng Wei,Ferhat Katmis,Badih A. Assaf,D. Heiman,Pablo Jarillo-Herrero,Jagadeesh S. Moodera"
10.1103/PhysRevB.85.201402,Field-Effect Mobility Enhanced By Tuning The Fermi Level Into The Band Gap Of Bi2se3,PHYSICAL REVIEW B,2012,"peng wei,zhiyong wang,xinfei liu,vivek aji,jing shi"
10.1103/PhysRevB.86.155414,Effect of carrier mobility on magnetothermoelectric transport properties of graphene,Physical Review B,2012,"jing shi,deqi wang,peng wei,lijun zhu,xinfei liu"
,A Superconductor in the Presence of an Exchange Field and Spin-orbit Interaction,Bulletin of the American Physical Society,2012,"Marius Eich,Johannes C. Leutenantsmeyer,Peng Wei,Markus Muenzenberg,Jagadeesh S. Moodera"
10.1007/s11467-011-0196-x,Tuning the Fermi level in Bi<Subscript>2</Subscript>Se<Subscript>3</Subscript> bulk materials and transport devices,Frontiers of Physics,2012,"Zhi-yong Wang,Peng Wei,Jing Shi"
,"Vacancy Reduction, Structural and Electronic Studies of Epitaxial Films of Topological Insulators",Bulletin of the American Physical Society,2012,"Ferhat Katmis,Valla Fatemi,Hadar Steinberg,Lucas Orona,Peng Wei,Pablo Jarillo-Herrero,Jagadeesh S. Moodera"
,Magnetoconductance crossover and non-linear Hall effect in MBE-grown Cr-doped Bi$_{2}$Te$_{2}$Se,Bulletin of the American Physical Society,2012,"Badih A. Assaf,Peng Wei,Ferhat Katmis,Jagadeesh S. Moodera,D. Heiman"
,Electrical transport study of Bi$_{2}$Se$_{3}$ and Bi$_{1-x}$Sb$_{x}$ crystals,Bulletin of the American Physical Society,2010,"peng wei,xinfei liu,deqi wang,jing shi,r dumas,kai liu"
10.1039/C0JM02058C,Ultra-long bismuth telluride nanoribbons synthesis by lithographically patterned galvanic displacement,Journal of Materials Chemistry,2010,"hyunsung jung,youngwoo rheem,nicha chartuprayoon,jaehong lim,bongyoung yoo,kunjae lee,yongho choa,peng wei,jing shi,nosang v myung"
,"Erratum: “Tuning carrier type and density in Bi[sub 2]Se[sub 3] by Ca-doping” [Appl. Phys. Lett. 97, 042112 (2010)]",Applied Physics Letters,2010,"zhiyong wang,tao lin,peng wei,jing shi,xinfei liu,r dumas,kai liu"
,Tuning carrier type and density in Bi[sub 2]Se[sub 3] by Ca-doping,Applied Physics Letters,2010,"xinfei liu,peng wei,tao lin,zhiyong wang,jing shi,kai liu,r dumas"
10.1063/1.3473778,Tuning Carrier Type And Density In Bi2se3 By Ca-Doping,APPLIED PHYSICS LETTERS,2010,"Zhiyong Wang,Tao Lin,Peng Wei,Xinfei Liu,Randy Dumas,Kai Liu,Jing Shi"
10.1063/1.3501972,"Erratum: “Tuning carrier type and density in Bi2Se3 by Ca-doping” [Appl. Phys. Lett.97, 042112 (2010)]",Applied Physics Letters,2010,"zhiyong wang,tao lin,peng wei,xinfei liu,r dumas,kai liu,jing shi"
10.1103/PhysRevLett.102.166808,Anomalous Thermoelectric Transport Of Dirac Particles In Graphene,PHYSICAL REVIEW LETTERS,2009,"Peng Wei,Wenzhong Bao,Yong Pu,Chun Ning Lau,Jing Shi"
10.1103/PhysRevB.77.125320,"High-Field Magnetocrystalline Anisotropic Resistance Effect In (Ga,Mn)As",PHYSICAL REVIEW B,2008,"D. Wu,Peng Wei,E. Johnston-Halperin,D. D. Awschalom,Jing Shi"
10.1103/PhysRevB.77.020402,Magnetotransport Properties Of Mesoscopic Graphite Spin Valves,PHYSICAL REVIEW B,2008,"W. H. Wang,K. Pi,Y. Li,Y. F. Chiang,P. Wei,J. Shi,R. K. Kawakami"
,Magnetic and transport properties in layered Nd{sub 1-x}Sr{sub 1+x}CoO�,Physical Review B,2006,"shengli huang,keqing ruan,zhangming lv,zhuang lihui,wei peng,huiyan wu,mi li,junliang zhang,yisheng chai,hongshun yang,liezhao cao,xiaoguang li"
10.1103/PHYSREVB.73.0,Magnetic and transport properties in layered Nd{sub 1-x}Sr{sub 1+x}CoO{sub 4},Physical Review B,2006,"Huang Sheng-Li,Ruan Ke-Qing,Lv Zhangming,Zhuang Lihui,Wei Peng,Wu Huiyan,Li Mi,Zhang Junliang,Chai Yi-Sheng,Yang Hongshun,Cao Lie-Zhao,Li Xiao-Guang"
