doi,标题,期刊,年份,作者
10.1103/PhysRevLett.110.200405,Nonperturbative Effects Of A Topological Theta Term On Principal Chiral Nonlinear Sigma Models In 2+1 Dimensions,PHYSICAL REVIEW LETTERS,2013,"Cenke Xu,Andreas W W Ludwig"
10.1103/PhysRevB.88.205137,Three-Dimensional Z(2) Topological Phases Enriched By Time-Reversal Symmetry,PHYSICAL REVIEW B,2013,cenke xu
10.1103/PhysRevLett.111.206401,Non-Fermi-Liquid And Topological States With Strong Spin-Orbit Coupling,PHYSICAL REVIEW LETTERS,2013,"Eun-Gook Moon,Cenke Xu,Yong Baek Kim,Leon Balents"
10.1142/S0217979212300071,Unconventional Quantum Critical Points,INTERNATIONAL JOURNAL OF MODERN PHYSICS B,2012,cenke xu
10.1103/PhysRevLett.108.047202,Topological Quantum Liquids With Quaternion Non-Abelian Statistics,PHYSICAL REVIEW LETTERS,2012,"Cenke Xu,Andreas W. W. Ludwig"
10.1103/PhysRevLett.108.087204,Spin Liquid Phases For Spin-1 Systems On The Triangular Lattice,PHYSICAL REVIEW LETTERS,2012,"Cenke Xu,Fa Wang,Yang Qi,Leon Balents,Matthew P A Fisher"
10.1016/j.physc.2012.05.002,Nematic orders in iron-based superconductors,Physica C: Superconductivity,2012,"Jiangping Hu,Cenke Xu"
,Successive Phase Transitions and Extended Spin-Excitation Continuum in the S = 1 2 Triangular-Lattice Antiferromagnet Ba 3 CoSb 2 O 9,Physical Review Letters,2012,"jin hoon park,t p murphy,j q yan,i umegaki,c r wiebe,h j silverstein,a m hallas,cenke xu,h d zhou,yoshinobu takano,j s gardner,j r d copley,yunfei qiu"
10.1103/PhysRevLett.109.267206,Successive Phase Transitions And Extended Spin-Excitation Continuum In The S=1/2 Triangular-Lattice Antiferromagnet Ba3cosb2o9,PHYSICAL REVIEW LETTERS,2012,"H D Zhou,Cenke Xu,A M Hallas,H J Silverstein,C R Wiebe,I Umegaki,J Q Yan,T P Murphy,J-H Park,Y Qiu,J R D Copley,J S Gardner,Y Takano"
10.1209/0295-5075/97/66008,Exciton condensations in thin film topological insulator,EPL,2012,"Eun Gook Moon,Cenke Xu"
,Successive Phase Transitions and Extended Spin-Excitation Continuum in the S 1⁄4 12 Triangular-Lattice Antiferromagnet Ba,,2012,"H. D. Zhou,Cenke  Xu,A. M. Hallas,H. J. Silverstein,C. R. Wiebe,I.  Umegaki,J. Q. Yan,T. P. Murphy,J.-H.  Park,Y.  Qiu,J. R. D. Copley,J. S. Gardner,Y.  Takano"
,Charge 4e Superconductivity from Quantum Spin Hall phase,Bulletin of the American Physical Society,2012,"eun gook moon,cenke xu"
10.1088/1367-2630/14/11/115030,Dyon condensation in topological Mott insulators,NEW JOURNAL OF PHYSICS,2012,"gil young cho,cenke xu,joel e moore,yong baek kim"
10.1103/PhysRevB.85.045123,Phase Diagram Of The Kane-Mele-Hubbard Model,PHYSICAL REVIEW B,2012,"christian griset,cenke xu"
10.1103/PhysRevB.86.214414,Exotic Continuous Quantum Phase Transition Between Z(2) Topological Spin Liquid And Neel Order,PHYSICAL REVIEW B,2012,"eungook moon,cenke xu"
10.1103/PhysRevB.86.045129,Pair Superfluid And Supersolid Of Correlated Hard-Core Bosons On A Triangular Lattice,PHYSICAL REVIEW B,2012,"Hongchen Jiang,Liang Fu,Cenke Xu"
