doi,标题,期刊,年份,作者
10.1088/2515-7647/ac4ee4,Roadmap on topological photonics,JOURNAL OF PHYSICS-PHOTONICS,2022,"Hannah Price,Yidong Chong,Alexander Khanikaev,Henning Schomerus,Lukas J. Maczewsky,Mark Kremer,Matthias Heinrich,Alexander Szameit,Oded Zilberberg,Yihao Yang,Baile Zhang,Andrea Alù,Ronny Thomale,Iacopo Carusotto,Philippe St-Jean,Alberto Amo,Avik Dutt,Luqi Yuan,Shanhui Fan,Xuefan Yin,Chao Peng,Tomoki Ozawa,Andrea Blanco-Redondo"
10.1002/lpor.202000426,Polarization Shaping Of Free-Electron Radiation By Gradient Bianisotropic Metasurfaces,LASER & PHOTONICS REVIEWS,2021,"Liqiao Jing,Xiao Lin,Zuojia Wang,Ido Kaminer,Hao Hu,Erping Li,Yongmin Liu,Min Chen,Baile Zhang,Hongsheng Chen"
10.1063/5.0050645,Antichiral Edge States In An Acoustic Resonator Lattice With Staggered Air Flow,JOURNAL OF APPLIED PHYSICS,2021,"Letian Yu,Haoran Xue,Baile Zhang"
10.1038/s41467-021-23963-7,Vortex States In An Acoustic Weyl Crystal With A Topological Lattice Defect,NATURE COMMUNICATIONS,2021,"Qiang Wang,Yong Ge,Hong-Xiang Sun,Haoran Xue,Ding Jia,Yi-Jun Guan,Shou-Qi Yuan,Baile Zhang,Y D Chong"
10.1126/sciadv.abj2062,Demonstration of negative refraction induced by synthetic gauge fields,SCIENCE ADVANCES,2021,"Yihao Yang,Yong Ge,Rujiang Li,Xiao Lin,Ding Jia,Yi-Jun Guan,Shou-Qi Yuan,Hong-Xiang Sun,Yidong Chong,Baile Zhang"
10.1103/PhysRevB.103.144309,Topological Refraction In Dual-Band Valley Sonic Crystals,PHYSICAL REVIEW B,2021,"Ding Jia,Yong Ge,Haoran Xue,Shou-qi Yuan,Hong-xiang Sun,Yihao Yang,Xiao-jun Liu,Baile Zhang"
10.1093/nsr/nwaa192,Ideal Type-Ii Weyl Points In Topological Circuits,NATIONAL SCIENCE REVIEW,2021,"Li Rujiang,Lv Bo,Tao Huibin,Shi Jinhui,Chong Yidong,Zhang Baile,Chen Hongsheng"
10.1038/s41467-021-26619-8,Acoustic non-Hermitian skin effect from twisted winding topology,NATURE COMMUNICATIONS,2021,"Li Zhang,Yihao Yang,Yong Ge,Yi-jun Guan,Qiaolu Chen,Qinghui Yan,Fujia Chen,Rui Xi,Yuanzhen Li,Ding Jia,Shou-qi Yuan,Hong-xiang Sun,Hongsheng Chen,Baile Zhang"
10.1002/adpr.202100013,Topological Valley Photonics: Physics and Device Applications,Advanced Photonics Research,2021,"Haoran Xue,Yihao Yang,Baile Zhang"
10.1103/PhysRevLett.127.240402,Giant Enhancement of Unconventional Photon Blockade in a Dimer Chain,PHYSICAL REVIEW LETTERS,2021,"You Wang,W. Verstraelen,Baile Zhang,Timothy C. H. Liew,Y. D. Chong"
10.1103/PhysRevLett.127.214301,Observation of Dislocation-Induced Topological Modes in a Three-Dimensional Acoustic Topological Insulator,PHYSICAL REVIEW LETTERS,2021,"Haoran Xue,Ding Jia,Yong Ge,Yi-jun Guan,Qiang Wang,Shou-qi Yuan,Hong-xiang Sun,Y. D. Chong,Baile Zhang"
10.1038/s41598-020-79646-8,Image Reconstruction Through A Multimode Fiber With A Simple Neural Network Architecture,SCIENTIFIC REPORTS,2021,"Zhu Changyan,Chan Eng Aik,Wang You,Peng Weina,Guo Ruixiang,Zhang Baile,Soci Cesare,Chong Yidong"
10.1364/PRJ.424739,Negative Refraction Of Ultra-Squeezed In-Plane Hyperbolic Designer Polaritons,PHOTONICS RESEARCH,2021,"Qiaolu Chen,Yihao Yang,Li Zhang,Jialin Chen,Min Li,Xiao Lin,Rujiang Li,Zuojia Wang,Baile Zhang,Hongsheng Chen"
