doi,标题,期刊,年份,作者
10.1103/PhysRevApplied.12.044009,Photonic Heterostructures for Spin-Flipped Beam Splitting,PHYSICAL REVIEW APPLIED,2019,"Chuanning Niu,Zuojia Wang,Jia Zhao,Liuge Du,Na Liu,Yongmin Liu,Xun Li"
10.1103/physics.12.14,A Metamaterial for Superscattering Light,Physics,2019,Yongmin Liu
10.1002/adom.201801816,Plasmonic-Enhanced Cholesteric Films: Coassembling Anisotropic Gold Nanorods with Cellulose Nanocrystals,ADVANCED OPTICAL MATERIALS,2019,"Zheng Cheng,Yi Ma,Lin Yang,Feng Cheng,Zhongjie Huang,Avi Natan,Hongyan Li,Yong Chen,Daxian Cao,Zhifeng Huang,YuHuang Wang,Yongmin Liu,Rendang Yang,Hongli Zhu"
10.1002/admi.201802010,Tuning Chiral Nematic Pitch of Bioresourced Photonic Films via Coupling Organic Acid Hydrolysis,ADVANCED MATERIALS INTERFACES,2019,"Zheng Cheng,Huilin Ye,Feng Cheng,Hongyan Li,Yi Ma,Qing Zhang,Avi Natan,Alolika Mukhopadhyay,Yucong Jiao,Ying Li,Yongmin Liu,Hongli Zhu"
10.1002/adom.201801666,Manipulating Cherenkov Radiation and Smith–Purcell Radiation by Artificial Structures,ADVANCED OPTICAL MATERIALS,2019,"Zhaoxian Su,Bo Xiong,Yihao Xu,Ziqiang Cai,Jianbo Yin,Ruwen Peng,Yongmin Liu"
10.1002/lpor.201800010,Efficient Generation of Microwave Plasmonic Vortices via a Single Deep‐Subwavelength Meta‐Particle,LASER & PHOTONICS REVIEWS,2018,"Hai Su,Xiaopeng Shen,Guangxu Su,Lin Li,Jianping Ding,Fanxin Liu,Peng Zhan,Yongmin Liu,Zhenlin Wang"
10.1002/lpor.201870041,Plasmonic Vortices: Efficient Generation of Microwave Plasmonic Vortices via a Single Deep-Subwavelength Meta-Particle (Laser Photonics Rev. 12(9)/2018),Laser & Photonics Reviews,2018,"Hai Su,Xiaopeng Shen,Guangxu Su,Lin Li,Jianping Ding,Fanxin Liu,Peng Zhan,Yongmin Liu,Zhenlin Wang"
10.1021/acsphotonics.7b01012,Infrared Plasmonic Resonators Based on Self-Assembled Core–Shell Particles,ACS Photonics,2018,"Kan Yao,Yongmin Liu"
10.1103/PhysRevLett.120.123901,Self-Induced Backaction Optical Pulling Force.,PHYSICAL REVIEW LETTERS,2018,"Tongtong Zhu,Yongyin Cao,Lin Wang,Zhongquan Nie,Tun Cao,Fangkui Sun,Zehui Jiang,Manuel Nieto-Vesperinas,Yongmin Liu,Cheng-Wei Qiu,Weiqiang Ding"
10.1103/PhysRevApplied.9.034009,Dynamically Switching the Polarization State of Light Based on the Phase Transition of Vanadium Dioxide,PHYSICAL REVIEW APPLIED,2018,"Zhi-Yong Jia,Fang‐Zhou Shu,Yajun Gao,Feng Cheng,Ru-Wen Peng,Ren-Hao Fan,Yongmin Liu,Mu Wang"
