doi,标题,期刊,年份,作者
10.1023/A:1015030503716,On Single-Mode Bandwidth in Rectangular-Groove Guide by Finite Element Method,International Journal of Infrared and Millimeter Waves,2002,"Mai Lu,Paul J. Leonard,Zhide Hu,Zheng Yang"
null,Microstrucrure and magnetic properties of RF-sputtered nanocrystalline FeTaN soft magnetic thin films,Wuli Xuebao/Acta Physica Sinica,2002,"DaiShun Zheng,Tian Xie,Jianmin Bai,Fulin Wei,Zheng Yang"
10.1016/S0921-5107(01)00925-4,"(Zn, Ni, Ti) substituted barium ferrite particles with improved temperature coefficient of coercivity",Materials Science and Engineering: B,2002,"zheng yang,C.S. Wang,X.H. Li,H.X. Zeng"
,Preparation of Nanocrystalline Soft Magnetic FeAlN Films for Magnetic Recording Head,,2001,"tian xie,yungui ma,xiaohong li,xiaohui wei,fulin wei,zheng yang"
10.1063/1.1390498,Micromagnetic Studies Of High Frequency Permeability In Fe-M-N Thin Films With Macroscopic And Mesoscopic Sizes,JOURNAL OF APPLIED PHYSICS,2001,"Dan Wei,Fu L. Wei,Zheng Yang"
null,Study on magnetization reversal of barium ferrite particles,Wuli Xuebao/Acta Physica Sinica,2001,"Xiaohong Li,Fulin Wei,Zheng Yang"
,Preparation of nanocrystalline soft magnetic FeAlN films for magnetic recording head (マルチメディアストレージ 第6回アジア情報記録技術シンポジウム〔英文〕),,2001,"tian xie,yungui ma,xiaohong li,xiaohui wei,fulin wei,zheng yang"
10.3321/j.issn:1000-3290.2001.02.025,STUDY ON MAGNETIZATION REVERSAL OF BARIUM FERRITE PARTICLES,ACTA PHYSICA SINICA,2001,"XIAO-HONG LI,Fu-lin WEI,ZHENG YANG"
10.1002/1521-396X(200103)184:1<157::AID-PSSA157>3.3.CO;2-D,The Preparation and Magnetic Properties of Strontium Ferrite Thin Film for High Density Recording,PHYSICA STATUS SOLIDI A-APPLICATIONS AND MATERIALS SCIENCE,2001,"Dongping Wu,Zheng Yang,Fulin Wei,mitsunori matsumoto"
10.3321/j.issn:1000-3290.2000.08.035,LA-Zn DOPED SrM FERRITE FOR HIGH-DENSITY MAGNETIC RECORDING,ACTA PHYSICA SINICA,2000,"JIAN-MIN BAI,XIAO-XI LIU,HAI XU,FU-LIN WEI,ZHENG YANG"
null,La-Zn doped SrM ferrite for high-density magnetic recording,Wuli Xuebao/Acta Physica Sinica,2000,"Jianmin Bai,Xiaoxi Liu,Hai Xu,Fulin Wei,Zheng Yang"
10.1063/1.372871,Magnetic And Crystallographic Properties Of La-Zn Substituted Sr-Ferrite Thin Films,JOURNAL OF APPLIED PHYSICS,2000,"Xiaoxi Liu,Jianmin Bai,Fulin Wei,Zheng Yang,Shigeto Takei,Akimitsu Morisako,Mitsunori Matsumoto"
10.1023/A:1006642904457,Finite Element Analysis of the Dominant Mode Variation in Groove Guide,International Journal of Infrared and Millimeter Waves,2000,"Mai Lu,Zhide Hu,Zhangyou Peng,Xiaoqiang Chen,Fuyong Xu,Keyu Zhao,Mitsunori Matsumoto,Fulin Wei,Zheng Yang"
,Study on The Fe-Al-N Soft Magnetic Thin Films,,2000,"daishun zheng,tian xie,xiaohong li,dongping wu,fulin wei,zheng yang"
10.3321/j.issn:0455-2059.2000.03.013,Study of Measuring Complex Permeability of Soft Magnetic Film by Jug-shaped Magnetic Core Method,JOURNAL OF LANZHOU UNIVERSITY（NATURAL SCIENCES）,2000,"Tian Xie,Jianming Bai,Bing Ma,Fulin Wei,Zheng Yang,An Wang,Jianmin Hu"
10.1109/ICIMW.2000.893017,Finite element analysis of the dominant mode in elliptical waveguide,"Beijing, China",2000,"mai lu,zhide hu,zheng yang,fulin wei,zhaoyi lu,fuyong xu,keyu zhao,siming wang"
,Site preference and magnetic properties for a perpendicular recording material: BaFe12-xZnx/2Zrx/2O19 nanoparticles,Physical Review B,2000,"z w li,c k ong,zheng yang,f l wei,xuezhi zhou,jia hao zhao,a h morrish"
10.1016/S0304-8853(00)00477-7,Magnetization reversal in a chain of oblate ellipsoids,Journal of Magnetism and Magnetic Materials,2000,"Xiaohong Li,Ge Yan,Mai Lu,Fulin Wei,Zheng Yang"
10.1016/S0304-8853(99)00801-X,Barium ferrite thin films prepared by alternate deposition,Journal of Magnetism and Magnetic Materials,2000,"Xiaoxi Liu,Jianmin Bai,Fulin Wei,Zheng Yang,Akimitsu Morisako,Mitsunori Matsumoto"
10.1016/S0921-5107(99)00593-0,The effects of La–Zn substitution on the magnetic properties of Sr-magnetoplumbite ferrite nano-particles,Materials Science and Engineering: B,2000,"Jianmin Bai,Xiaoxi Liu,Tian Xie,Fulin Wei,Zheng Yang"
,The Influence of Sputtering Condition on the Soft Magnetic Properties of Fe-Ta-N Films,,2000,"bin ma,zheng yang,fulin wei,zhen daishun,wu dongping"
,Study on the Fe-Al-N soft magnetic thin films (マルチメディアストレージ--第5回アジア情報記録技術シンポジウム〔英文〕),,2000,"daishun zheng,tian xie,xiaohong li,dongping wu,fulin wei,zheng yang"
10.1063/1.372210,La-Zn Substituted Hexagonal Sr Ferrite Thin Films For High Density Magnetic Recording,JOURNAL OF APPLIED PHYSICS,2000,"Xiaoxi Liu,Jianmin Bai,Fulin Wei,Hai Xu,Zheng Yang,Jun Piramanayagam,Shigeto Takei,Akimitsu Morisako,Mitsunori Matsumoto"
,The preparation and magnetic properties of strontium ferrite thin film for high density recording (マルチメディアストレージ--第5回アジア情報記録技術シンポジウム〔英文〕),,2000,"dongping wu,fulin wei,zheng yang,mitsunori matsumoto"
10.1023/A:1026405903589,On the Electric Field Lines of the Dominant Mode in Millimetric V-Groove Guide by Finite Element Method,International Journal of Infrared and Millimeter Waves,2000,"Mai Lu,Zhide Hu,Zheng Yang,Fulin Wei"
10.1016/S0921-5107(99)00585-1,Investigation of RF-sputtered Fe–Ta–N thin films,Materials Science and Engineering: B,2000,"Fulin Wei,Dongping Wu,Daishun Zheng,Bin Ma,Zheng Yang"
,Microstructure and Magnetic properties of Nanocrystallite Fe-Ta-N-Thin Films,,1999,"bin ma,fulin wei,daishun zheng,dongping we,zheng yang,mitsunori matsumoto"
10.1088/0256-307x/16/3/020,"Magnetic Properties of Nanostructured Fe
                    <sub>40</sub>
                    Ni
                    <sub>38</sub>
                    Mo
                    <sub>4</sub>
                    B
                    <sub>18</sub>",Chinese Physics Letters,1999,"Jian-gong Li,Zhi-bin Su,Fu-lin Wei,Zheng Yang,Horst Hahn,Tian-min Wang,Shi-hui Ge"
,Investigation of Influence of Ta and Al on soft Magnetic Behavior in Nitrogenated Iron-Based Films,,1999,"daishun zheng,xiaohong li,tian xie,dongping wu,fulin wei,zheng yang,mitsunori matsumoto,kazuyaki ito"
,The Effects of Target Composition on Microstructure and Magnetic Properties of Sputtered Hexagonal Ferrite Films (第4回アジア情報記録技術シンポジウム),,1999,"dongping wu,tian xie,fulin wei,mitsunori matsumoto,zheng yang"
,Magnetic Properties and Crystallographic of Barium Ferrite Thin Films Prepared by Alternate Deposition (第4回アジア情報記録技術シンポジウム),,1999,"xiaoxi liu,jianmin bai,fulin wei,zheng yang,kazu ito,akimitsu morisako,mitsunori matsumoto"
,Investigation of Influence of Ta and Al on Soft Magnetic Behavior in Nitrogenated Iron-Based Films (第4回アジア情報記録技術シンポジウム〔英文〕),,1999,"daishun zhen,xaohong li,tian xe,dongping wu,fulin wei,zheng yang,mitsunori matsumoto,kazuyaki ito"
,Effects of Underlayer for SrM Ferrite Thin Films,,1999,"xiaoxi liu,jianmin bai,fulin wei,zheng yang,shigeto takei,akimitsu morisako,mitsunori matsumoto"
,Magnetic properties and crystallographic of Barium ferrite thin films prepared by alternate deposition,,1999,"xiaoxi liu,jianmin bai,fulin wei,zheng yang,kazu ito,akimitsu morisako,mitsunori matsumoto"
10.1002/(SICI)1521-396X(199908)174:2<389::AID-PSSA389>3.0.CO;2-O,Study of sputtered barium ferrite thin films,PHYSICA STATUS SOLIDI A-APPLIED RESEARCH,1999,"Xiaoxi Liu,Jianmin Bai,Fulin Wei,Zheng Yang,Akimitsu Morisako,Mitsunori Matsumoto"
,The Effects of Target Composition on Microstructure and Magnetic Properties of Sputtered Hexagonal Ferrite Films,,1999,"dongping wu,tian xie,fulin wei,mitsunori matsumoto,zheng yang"
10.1016/S0304-8853(98)00329-1,The temperature dependence of magnetic properties of Zn–Ti substituted Ba-ferrite particles for magnetic recording,Journal of Magnetism and Magnetic Materials,1999,"fulin wei,l u mai,changsheng wang,xiaoxi liu,zheng yang"
10.1023/A:1022648724152,On the Dominant Mode in Closed Trapezoidal-Groove Guide by Finite Element Method,International Journal of Infrared and Millimeter Waves,1999,"Mai Lu,Fulin Wei,Zhuoxiang Ren,Zheng Yang"
10.1088/0256-307X/16/3/020,Magnetic Properties Of Nanostructured Fe40ni38mo4b18,CHINESE PHYSICS LETTERS,1999,"Jian-gong Li,Zhi-bin Su,Fu-lin Wei,Zheng Yang,Horst Hahn,Tian-min Wang,Shi-hui Ge"
,Induced Uniaxial Anisotropy in Soft Magnetic Fe-Ta-N thin films,,1999,"bin ma,fulin wei,rui he,daishun zheng,zheng yang,an wang,jianping wang"
10.1016/S0921-5107(99)00185-3,Partially crystallized BaM thin films for high density magnetic recording,Materials Science and Engineering: B,1999,"Xiaoxi Liu,Jianmin Bai,Fulin Wei,Zheng Yang,Akimitsu Morisako,Mitsunori Matsumoto"
10.1023/A:1022687727493,On the Computation of Local-Demagnetization Tensor for Nonellipsoidal Ferrites,International Journal of Infrared and Millimeter Waves,1998,"Mai Lu,Zheng Yang,Fu-Lin Wei"
10.1023/A:1022572013304,On the Main Mode of Trapezoidal-Groove Guide By Finite Element Method,International Journal of Infrared and Millimeter Waves,1998,"Mai Lu,Zheng Yang,Fu-Lin Wei"
,Structure and Magnetic Properties of RF Sputtered Fe-Ta-N films,,1996,"fulin wei,m a bing,chuntao xian,zheng yang"
10.1016/S0304-8853(96)00263-6,Remanent and anisotropic switching field distribution of platelike Ba-ferrite and acicular particulate recording media,Journal of Magnetism and Magnetic Materials,1996,"De-Hua Han,He-Lie Luo,Zheng Yang"
,"Morphological, Structural and Magnetic Properties of Zn-Ti Substituted Ba-Ferrite Particles For Magnetic recording",,1996,"zheng yang,fulin wei,changsheng wang,huaxian zeng"
10.1063/1.360348,Angular-Dependence Of The Coercivities Of Ba Ferrite Particulate Samples - A Comparison Between Theory And Experiments,JOURNAL OF APPLIED PHYSICS,1995,"DeHua Han,Helie Luo,Zheng Yang"
10.1063/1.355956,Magnetization Reversal Mechanism Of The Chain Of 2 Oblate Ellipsoids,JOURNAL OF APPLIED PHYSICS,1994,"ge yan,dehua han,zheng yang"
10.1088/0256-307X/11/8/012,Structure And Oriented Growth Of Cocr Films With Amorphous Ti Underlayer,CHINESE PHYSICS LETTERS,1994,"Minglang Yan,Shengli Geng,Zheng Yang"
10.1016/0304-8853(92)90185-Q,"Morphological, structural and magnetic characteristics of Co-Ti and Co-Sn substituted Ba-ferrite particles for magnetic recording",Journal of Magnetism and Magnetic Materials,1992,"Zheng Yang,Hua-Xian Zeng,De-Hua Han,Jian-Zhong Liu,Sheng-Li Geng"
10.1109/20.42581,"The effect of post-heat treatment on structure, magnetic and mechanical properties of hot isostatic pressed (HIP) NiZn ferrite","Magnetics, IEEE Transactions  ",1989,"Zheng Yang,Bian Xiao-Ping"
