doi,标题,期刊,年份,作者
10.1109/INTMAG.2015.7156525,Electric-Field Control Of Magnetism In Multiferroic Heterostructures.,2015 IEEE MAGNETICS CONFERENCE (INTERMAG),2015,"yijiang zhao,shubiao zhang,peichuan li,a chen,daochuan li,syed rizwan,jifeng zhang,jan seidel,tao qu,zhongbing luo,qing he,li yang,y wu,xin jin,caitian gao,xuefeng han,r ramesh"
10.1038/srep15201,Origin Of Metallic Behavior In Nico2o4 Ferrimagnet,SCIENTIFIC REPORTS,2015,"Yugandhar Bitla,Yi-Ying Chin,Jheng-Cyuan Lin,Chien Nguyen Van,Ruirui Liu,Yuanmin Zhu,Heng-Jui Liu,Qian Zhan,Hong-Ji Lin,Chien-Te Chen,Ying-Hao Chu,Qing He"
10.1021/acsami.5b07585,Enhanced magnetocaloric effect driven by interfacial magnetic coupling in self-assembled Mn3O4-La0.7Sr0.3MnO3 nanocomposites.,ACS applied materials & interfaces,2015,"Suresh K Vandrangi,Jan-Chi Yang,Yuan-Min Zhu,Yi-Ying Chin,Hong-Ji Lin,Chien-Te Chen,Qian Zhan,Qing He,Yi-Chun Chen,Ying-Hao Chu"
10.1021/nl5019172,Magnetic mesocrystal-assisted magnetoresistance in manganite.,NANO LETTERS,2014,"Jan-Chi Yang,Qing He,Yuan-Min Zhu,Jheng-Cyuan Lin,Heng-Jui Liu,Ying-Hui Hsieh,Ping-Chun Wu,Yen-Lin Chen,Shang-Fan Lee,Yi-Ying Chin,Hong-Ji Lin,Chien-Te Chen,Qian Zhan,Elke Arenholz,Ying-Hao Chu"
10.1002/adma.201402442,Giant enhancement of ferroelectric retention in BiFeO3 mixed-phase boundary.,ADVANCED MATERIALS,2014,"Yen-Chin Huang,Yunya Liu,Yi-Tsu Lin,Heng-Jui Liu,Qing He,Jiangyu Li,Yi-Chun Chen,Ying-Hao Chu"
10.1002/adfm.201301470,Atomic-scale visualization of polarization pinning and relaxation at coherent BiFeO3/LaAlO3 interfaces,ADVANCED FUNCTIONAL MATERIALS,2014,"Rong Huang,Hangchen Ding,Wen I. Liang,Yongchao Gao,Xiaodong Tang,Qing He,Chungang Duan,Ziqiang Zhu,Junhao Chu,Craig A J Fisher,Tsukasa Hirayama,Yuichi Ikuhara,Yinghao Chu"
10.1038/nmat3861,Room-temperature antiferromagnetic memory resistor.,Nature materials,2014,"X. Marti,R. J. Paull,J. D. Clarkson,R. Ramesh,X. Marti,I. Turek,P. Wadley,J. Kuneš,T. Jungwirth,I. Fina,C. Frontera,J. Fontcuberta,Jian Liu,D. Yi,J-H. Chu,P. Wadley,Q. He,E. Arenholz,J. Kudrnovský,C. T. Nelson,L. You,S. Salahuddin"
10.1063/1.4891632,Multifunctionalities Driven By Ferroic Domains,JOURNAL OF APPLIED PHYSICS,2014,"j c yang,y l huang,qing he,y h chu"
10.1063/1.4792740,Influence Of A Dy Overlayer On The Precessional Dynamics Of A Ferromagnetic Thin Film,APPLIED PHYSICS LETTERS,2013,"m k marcham,w yu,p s keatley,l r shelford,p shafer,s a cavill,he qing,a neudert,j r childress,j a katine,elke arenholz,n d telling,g van der laan,r j hicken"
10.1080/01411594.2012.695371,Domain wall functionality in BiFeO3,PHASE TRANSITIONS,2013,"jan seidel,guneeta singhbhalla,qing he,seungyeul yang,yinghao chu,r ramesh"
